timestamp,log_level,message,Finished Processing File,Processing File,User Request Time,model,Component,Action,input_rate,image,model,conf,boxes,model_processing_time
2025-10-20 07:02:05,DATA,,,2883.0,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,,1760943713.7535155,yolov5n,,,,,,,,
2025-10-20 07:02:05,INFO,"Processed image 2884: model=yolov5n, conf=0.577, boxes=7, time=11.619s",,,,,,,,2884,yolov5n,0.577,7.0,11.619
2025-10-20 07:02:05,DATA,,2883.0,,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,2884.0,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,,1760943713.8870013,yolov5n,,,,,,,,
2025-10-20 07:02:05,INFO,"Processed image 2885: model=yolov5n, conf=0.855, boxes=3, time=11.580s",,,,,,,,2885,yolov5n,0.855,3.0,11.58
2025-10-20 07:02:05,DATA,,2884.0,,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,2885.0,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,,1760943714.0318503,yolov5n,,,,,,,,
2025-10-20 07:02:05,INFO,"Processed image 2886: model=yolov5n, conf=0.702, boxes=7, time=11.554s",,,,,,,,2886,yolov5n,0.702,7.0,11.554
2025-10-20 07:02:05,DATA,,2885.0,,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,2886.0,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,,1760943714.1795976,yolov5n,,,,,,,,
2025-10-20 07:02:05,INFO,"Processed image 2887: model=yolov5n, conf=0.713, boxes=5, time=11.531s",,,,,,,,2887,yolov5n,0.713,5.0,11.531
2025-10-20 07:02:05,DATA,,2886.0,,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,2887.0,,,,,,,,,,
2025-10-20 07:02:05,DATA,,,,1760943714.3144293,yolov5n,,,,,,,,
2025-10-20 07:02:06,INFO,"Processed image 2888: model=yolov5n, conf=0.603, boxes=5, time=11.719s",,,,,,,,2888,yolov5n,0.603,5.0,11.719
2025-10-20 07:02:06,DATA,,2887.0,,,,,,,,,,,
2025-10-20 07:02:06,DATA,,,2888.0,,,,,,,,,,
2025-10-20 07:02:06,DATA,,,,1760943714.4743698,yolov5n,,,,,,,,
2025-10-20 07:02:06,INFO,"Processed image 2889: model=yolov5n, conf=0.754, boxes=2, time=11.936s",,,,,,,,2889,yolov5n,0.754,2.0,11.936
2025-10-20 07:02:06,DATA,,2888.0,,,,,,,,,,,
2025-10-20 07:02:06,DATA,,,2889.0,,,,,,,,,,
2025-10-20 07:02:06,DATA,,,,1760943714.6150868,yolov5n,,,,,,,,
2025-10-20 07:02:06,INFO,"Processed image 2890: model=yolov5n, conf=0.779, boxes=1, time=11.891s",,,,,,,,2890,yolov5n,0.779,1.0,11.891
2025-10-20 07:02:06,DATA,,2889.0,,,,,,,,,,,
2025-10-20 07:02:06,DATA,,,2890.0,,,,,,,,,,
2025-10-20 07:02:09,INFO,"Processed image 2905: model=yolov5n, conf=0.682, boxes=3, time=13.077s",,,,,,,,2905,yolov5n,0.682,3.0,13.077
2025-10-20 07:02:09,DATA,,2904.0,,,,,,,,,,,
2025-10-20 07:02:09,DATA,,,2905.0,,,,,,,,,,
2025-10-20 07:02:09,DATA,,,,1760943716.884163,yolov5n,,,,,,,,
2025-10-20 07:02:10,INFO,"Processed image 2906: model=yolov5n, conf=0.898, boxes=1, time=13.146s",,,,,,,,2906,yolov5n,0.898,1.0,13.146
2025-10-20 07:02:10,DATA,,2905.0,,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,2906.0,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,,1760943717.0133765,yolov5n,,,,,,,,
2025-10-20 07:02:10,INFO,"Processed image 2907: model=yolov5n, conf=0.596, boxes=4, time=13.357s",,,,,,,,2907,yolov5n,0.596,4.0,13.357
2025-10-20 07:02:10,DATA,,2906.0,,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,2907.0,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,,1760943717.1409948,yolov5n,,,,,,,,
2025-10-20 07:02:10,INFO,"Processed image 2908: model=yolov5n, conf=0.628, boxes=2, time=13.299s",,,,,,,,2908,yolov5n,0.628,2.0,13.299
2025-10-20 07:02:10,DATA,,2907.0,,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,2908.0,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,,1760943717.2781622,yolov5n,,,,,,,,
2025-10-20 07:02:10,INFO,"Processed image 2909: model=yolov5n, conf=0.771, boxes=2, time=13.641s",,,,,,,,2909,yolov5n,0.771,2.0,13.641
2025-10-20 07:02:10,DATA,,2908.0,,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,2909.0,,,,,,,,,,
2025-10-20 07:02:10,DATA,,,,1760943717.4165285,yolov5n,,,,,,,,
2025-10-20 07:02:11,INFO,"Processed image 2910: model=yolov5n, conf=0.664, boxes=5, time=13.617s",,,,,,,,2910,yolov5n,0.664,5.0,13.617
2025-10-20 07:02:11,DATA,,2909.0,,,,,,,,,,,
2025-10-20 07:02:11,DATA,,,2910.0,,,,,,,,,,
2025-10-20 07:02:11,DATA,,,,1760943717.5359774,yolov5n,,,,,,,,
2025-10-20 07:02:11,INFO,"Processed image 2911: model=yolov5n, conf=0.645, boxes=5, time=13.913s",,,,,,,,2911,yolov5n,0.645,5.0,13.913
2025-10-20 07:02:11,DATA,,2910.0,,,,,,,,,,,
2025-10-20 07:02:11,DATA,,,2911.0,,,,,,,,,,
2025-10-20 07:02:11,DATA,,,,1760943717.65423,yolov5n,,,,,,,,
2025-10-20 07:02:11,INFO,"Processed image 2912: model=yolov5n, conf=0.685, boxes=3, time=14.023s",,,,,,,,2912,yolov5n,0.685,3.0,14.023
2025-10-20 07:02:11,DATA,,2911.0,,,,,,,,,,,
2025-10-20 07:02:11,DATA,,,2912.0,,,,,,,,,,
2025-10-20 07:02:11,DATA,,,,1760943717.7908645,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2913: model=yolov5n, conf=0.561, boxes=5, time=14.443s",,,,,,,,2913,yolov5n,0.561,5.0,14.443
2025-10-20 07:02:12,DATA,,2912.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2913.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943717.9382143,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2914: model=yolov5n, conf=0.590, boxes=8, time=14.418s",,,,,,,,2914,yolov5n,0.59,8.0,14.418
2025-10-20 07:02:12,DATA,,2913.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2914.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.0632381,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2915: model=yolov5n, conf=0.640, boxes=2, time=14.408s",,,,,,,,2915,yolov5n,0.64,2.0,14.408
2025-10-20 07:02:12,DATA,,2914.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2915.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.1898253,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2916: model=yolov5n, conf=0.769, boxes=3, time=14.350s",,,,,,,,2916,yolov5n,0.769,3.0,14.35
2025-10-20 07:02:12,DATA,,2915.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2916.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.316533,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2917: model=yolov5n, conf=0.731, boxes=3, time=14.309s",,,,,,,,2917,yolov5n,0.731,3.0,14.309
2025-10-20 07:02:12,DATA,,2916.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2917.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.4476335,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2918: model=yolov5n, conf=0.621, boxes=6, time=14.277s",,,,,,,,2918,yolov5n,0.621,6.0,14.277
2025-10-20 07:02:12,DATA,,2917.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2918.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.5840106,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2919: model=yolov5n, conf=0.724, boxes=3, time=14.265s",,,,,,,,2919,yolov5n,0.724,3.0,14.265
2025-10-20 07:02:12,DATA,,2918.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2919.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.719256,yolov5n,,,,,,,,
2025-10-20 07:02:12,INFO,"Processed image 2920: model=yolov5n, conf=0.871, boxes=2, time=14.228s",,,,,,,,2920,yolov5n,0.871,2.0,14.228
2025-10-20 07:02:12,DATA,,2919.0,,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,2920.0,,,,,,,,,,
2025-10-20 07:02:12,DATA,,,,1760943718.8497236,yolov5n,,,,,,,,
2025-10-20 07:02:13,INFO,"Processed image 2921: model=yolov5n, conf=0.902, boxes=1, time=14.183s",,,,,,,,2921,yolov5n,0.902,1.0,14.183
2025-10-20 07:02:13,DATA,,2920.0,,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,2921.0,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,,1760943718.9825776,yolov5n,,,,,,,,
2025-10-20 07:02:13,INFO,"Processed image 2922: model=yolov5n, conf=0.632, boxes=4, time=14.205s",,,,,,,,2922,yolov5n,0.632,4.0,14.205
2025-10-20 07:02:13,DATA,,2921.0,,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,2922.0,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,,1760943719.1152582,yolov5n,,,,,,,,
2025-10-20 07:02:13,INFO,"Processed image 2923: model=yolov5n, conf=0.880, boxes=1, time=14.476s",,,,,,,,2923,yolov5n,0.88,1.0,14.476
2025-10-20 07:02:13,DATA,,2922.0,,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,2923.0,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,,1760943719.2244816,yolov5n,,,,,,,,
2025-10-20 07:02:13,INFO,"Processed image 2924: model=yolov5n, conf=0.851, boxes=2, time=14.479s",,,,,,,,2924,yolov5n,0.851,2.0,14.479
2025-10-20 07:02:13,DATA,,2923.0,,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,2924.0,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,,1760943719.356896,yolov5n,,,,,,,,
2025-10-20 07:02:13,INFO,"Processed image 2925: model=yolov5n, conf=0.558, boxes=2, time=14.440s",,,,,,,,2925,yolov5n,0.558,2.0,14.44
2025-10-20 07:02:13,DATA,,2924.0,,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,2925.0,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,,1760943719.4810214,yolov5n,,,,,,,,
2025-10-20 07:02:13,INFO,"Processed image 2926: model=yolov5n, conf=0.840, boxes=2, time=14.403s",,,,,,,,2926,yolov5n,0.84,2.0,14.403
2025-10-20 07:02:13,DATA,,2925.0,,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,2926.0,,,,,,,,,,
2025-10-20 07:02:13,DATA,,,,1760943719.6068182,yolov5n,,,,,,,,
2025-10-20 07:02:14,INFO,"Processed image 2927: model=yolov5n, conf=0.644, boxes=3, time=14.413s",,,,,,,,2927,yolov5n,0.644,3.0,14.413
2025-10-20 07:02:14,DATA,,2926.0,,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,2927.0,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,,1760943719.730664,yolov5n,,,,,,,,
2025-10-20 07:02:14,INFO,"Processed image 2928: model=yolov5n, conf=0.839, boxes=2, time=14.398s",,,,,,,,2928,yolov5n,0.839,2.0,14.398
2025-10-20 07:02:14,DATA,,2927.0,,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,2928.0,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,,1760943719.8612387,yolov5n,,,,,,,,
2025-10-20 07:02:14,INFO,"Processed image 2929: model=yolov5n, conf=0.524, boxes=3, time=14.383s",,,,,,,,2929,yolov5n,0.524,3.0,14.383
2025-10-20 07:02:14,DATA,,2928.0,,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,2929.0,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,,1760943719.994437,yolov5n,,,,,,,,
2025-10-20 07:02:14,INFO,"Processed image 2930: model=yolov5n, conf=0.748, boxes=12, time=14.391s",,,,,,,,2930,yolov5n,0.748,12.0,14.391
2025-10-20 07:02:14,DATA,,2929.0,,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,2930.0,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,,1760943720.1245794,yolov5n,,,,,,,,
2025-10-20 07:02:14,INFO,"Processed image 2931: model=yolov5n, conf=0.789, boxes=6, time=14.378s",,,,,,,,2931,yolov5n,0.789,6.0,14.378
2025-10-20 07:02:14,DATA,,2930.0,,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,2931.0,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,,1760943720.2617345,yolov5n,,,,,,,,
2025-10-20 07:02:14,INFO,"Processed image 2932: model=yolov5n, conf=0.713, boxes=7, time=14.362s",,,,,,,,2932,yolov5n,0.713,7.0,14.362
2025-10-20 07:02:14,DATA,,2931.0,,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,2932.0,,,,,,,,,,
2025-10-20 07:02:14,DATA,,,,1760943720.3873541,yolov5n,,,,,,,,
2025-10-20 07:02:16,INFO,"Processed image 2947: model=yolov5n, conf=0.768, boxes=2, time=14.680s",,,,,,,,2947,yolov5n,0.768,2.0,14.68
2025-10-20 07:02:16,DATA,,2946.0,,,,,,,,,,,
2025-10-20 07:02:16,DATA,,,2947.0,,,,,,,,,,
2025-10-20 07:02:16,DATA,,,,1760943722.3887446,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2948: model=yolov5n, conf=0.621, boxes=8, time=14.650s",,,,,,,,2948,yolov5n,0.621,8.0,14.65
2025-10-20 07:02:17,DATA,,2947.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2948.0,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,,1760943722.5195181,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2949: model=yolov5n, conf=0.815, boxes=2, time=14.616s",,,,,,,,2949,yolov5n,0.815,2.0,14.616
2025-10-20 07:02:17,DATA,,2948.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2949.0,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,,1760943722.6549428,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2950: model=yolov5n, conf=0.750, boxes=3, time=14.964s",,,,,,,,2950,yolov5n,0.75,3.0,14.964
2025-10-20 07:02:17,DATA,,2949.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2950.0,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,,1760943722.7799382,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2951: model=yolov5n, conf=0.680, boxes=3, time=14.900s",,,,,,,,2951,yolov5n,0.68,3.0,14.9
2025-10-20 07:02:17,DATA,,2950.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2951.0,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,,1760943722.9145403,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2952: model=yolov5n, conf=0.553, boxes=12, time=14.904s",,,,,,,,2952,yolov5n,0.553,12.0,14.904
2025-10-20 07:02:17,DATA,,2951.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2952.0,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,,1760943723.0347438,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2953: model=yolov5n, conf=0.633, boxes=2, time=14.883s",,,,,,,,2953,yolov5n,0.633,2.0,14.883
2025-10-20 07:02:17,DATA,,2952.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2953.0,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,,1760943723.1657376,yolov5n,,,,,,,,
2025-10-20 07:02:17,INFO,"Processed image 2954: model=yolov5n, conf=0.852, boxes=1, time=14.825s",,,,,,,,2954,yolov5n,0.852,1.0,14.825
2025-10-20 07:02:17,DATA,,2953.0,,,,,,,,,,,
2025-10-20 07:02:17,DATA,,,2954.0,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,,1760943723.2986028,yolov5n,,,,,,,,
2025-10-20 07:02:18,INFO,"Processed image 2955: model=yolov5n, conf=0.600, boxes=4, time=14.855s",,,,,,,,2955,yolov5n,0.6,4.0,14.855
2025-10-20 07:02:18,DATA,,2954.0,,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,2955.0,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,,1760943723.4332752,yolov5n,,,,,,,,
2025-10-20 07:02:18,INFO,"Processed image 2956: model=yolov5n, conf=0.696, boxes=3, time=15.236s",,,,,,,,2956,yolov5n,0.696,3.0,15.236
2025-10-20 07:02:18,DATA,,2955.0,,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,2956.0,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,,1760943723.557506,yolov5n,,,,,,,,
2025-10-20 07:02:18,INFO,"Processed image 2957: model=yolov5n, conf=0.619, boxes=15, time=15.330s",,,,,,,,2957,yolov5n,0.619,15.0,15.33
2025-10-20 07:02:18,DATA,,2956.0,,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,2957.0,,,,,,,,,,
2025-10-20 07:02:18,DATA,,,,1760943723.6915083,yolov5n,,,,,,,,
2025-10-20 07:02:19,INFO,"Processed image 2958: model=yolov5n, conf=0.780, boxes=1, time=15.313s",,,,,,,,2958,yolov5n,0.78,1.0,15.313
2025-10-20 07:02:19,DATA,,2957.0,,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,2958.0,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,,1760943723.8255355,yolov5n,,,,,,,,
2025-10-20 07:02:19,INFO,"Processed image 2959: model=yolov5n, conf=0.903, boxes=1, time=15.590s",,,,,,,,2959,yolov5n,0.903,1.0,15.59
2025-10-20 07:02:19,DATA,,2958.0,,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,2959.0,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,,1760943723.9594076,yolov5n,,,,,,,,
2025-10-20 07:02:19,INFO,"Processed image 2960: model=yolov5n, conf=0.626, boxes=10, time=15.795s",,,,,,,,2960,yolov5n,0.626,10.0,15.795
2025-10-20 07:02:19,DATA,,2959.0,,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,2960.0,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,,1760943724.0918708,yolov5n,,,,,,,,
2025-10-20 07:02:19,INFO,"Processed image 2961: model=yolov5n, conf=0.554, boxes=3, time=15.772s",,,,,,,,2961,yolov5n,0.554,3.0,15.772
2025-10-20 07:02:19,DATA,,2960.0,,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,2961.0,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,,1760943724.2200556,yolov5n,,,,,,,,
2025-10-20 07:02:19,INFO,"Processed image 2962: model=yolov5n, conf=0.653, boxes=3, time=15.717s",,,,,,,,2962,yolov5n,0.653,3.0,15.717
2025-10-20 07:02:19,DATA,,2961.0,,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,2962.0,,,,,,,,,,
2025-10-20 07:02:19,DATA,,,,1760943724.3531811,yolov5n,,,,,,,,
2025-10-20 07:02:20,INFO,"Processed image 2963: model=yolov5n, conf=0.615, boxes=4, time=15.659s",,,,,,,,2963,yolov5n,0.615,4.0,15.659
2025-10-20 07:02:20,DATA,,2962.0,,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,2963.0,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,,1760943724.492325,yolov5n,,,,,,,,
2025-10-20 07:02:20,INFO,"Processed image 2964: model=yolov5n, conf=0.745, boxes=4, time=15.629s",,,,,,,,2964,yolov5n,0.745,4.0,15.629
2025-10-20 07:02:20,DATA,,2963.0,,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,2964.0,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,,1760943724.619715,yolov5n,,,,,,,,
2025-10-20 07:02:20,INFO,"Processed image 2965: model=yolov5n, conf=0.660, boxes=11, time=15.787s",,,,,,,,2965,yolov5n,0.66,11.0,15.787
2025-10-20 07:02:20,DATA,,2964.0,,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,2965.0,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,,1760943724.758455,yolov5n,,,,,,,,
2025-10-20 07:02:20,INFO,"Processed image 2966: model=yolov5n, conf=0.612, boxes=16, time=15.778s",,,,,,,,2966,yolov5n,0.612,16.0,15.778
2025-10-20 07:02:20,DATA,,2965.0,,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,2966.0,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,,1760943724.901539,yolov5n,,,,,,,,
2025-10-20 07:02:20,INFO,"Processed image 2967: model=yolov5n, conf=0.762, boxes=2, time=15.852s",,,,,,,,2967,yolov5n,0.762,2.0,15.852
2025-10-20 07:02:20,DATA,,2966.0,,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,2967.0,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,,1760943725.0334,yolov5n,,,,,,,,
2025-10-20 07:02:20,INFO,"Processed image 2968: model=yolov5n, conf=0.540, boxes=2, time=15.829s",,,,,,,,2968,yolov5n,0.54,2.0,15.829
2025-10-20 07:02:20,DATA,,2967.0,,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,2968.0,,,,,,,,,,
2025-10-20 07:02:20,DATA,,,,1760943725.1702294,yolov5n,,,,,,,,
2025-10-20 07:02:21,INFO,"Processed image 2969: model=yolov5n, conf=0.823, boxes=2, time=15.875s",,,,,,,,2969,yolov5n,0.823,2.0,15.875
2025-10-20 07:02:21,DATA,,2968.0,,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,2969.0,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,,1760943725.2993262,yolov5n,,,,,,,,
2025-10-20 07:02:21,INFO,"Processed image 2970: model=yolov5n, conf=0.602, boxes=9, time=15.982s",,,,,,,,2970,yolov5n,0.602,9.0,15.982
2025-10-20 07:02:21,DATA,,2969.0,,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,2970.0,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,,1760943725.4226494,yolov5s,,,,,,,,
2025-10-20 07:02:21,INFO,"Processed image 2971: model=yolov5s, conf=0.660, boxes=4, time=15.992s",,,,,,,,2971,yolov5s,0.66,4.0,15.992
2025-10-20 07:02:21,DATA,,2970.0,,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,2971.0,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,,1760943725.5452018,yolov5s,,,,,,,,
2025-10-20 07:02:21,INFO,"Processed image 2972: model=yolov5s, conf=0.584, boxes=7, time=16.005s",,,,,,,,2972,yolov5s,0.584,7.0,16.005
2025-10-20 07:02:21,DATA,,2971.0,,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,2972.0,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,,1760943725.6728094,yolov5s,,,,,,,,
2025-10-20 07:02:21,INFO,"Processed image 2973: model=yolov5s, conf=0.876, boxes=1, time=16.032s",,,,,,,,2973,yolov5s,0.876,1.0,16.032
2025-10-20 07:02:21,DATA,,2972.0,,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,2973.0,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,,1760943725.786805,yolov5s,,,,,,,,
2025-10-20 07:02:21,INFO,"Processed image 2974: model=yolov5s, conf=0.659, boxes=5, time=16.036s",,,,,,,,2974,yolov5s,0.659,5.0,16.036
2025-10-20 07:02:21,DATA,,2973.0,,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,2974.0,,,,,,,,,,
2025-10-20 07:02:21,DATA,,,,1760943725.9269338,yolov5s,,,,,,,,
2025-10-20 07:02:27,INFO,"Processed image 2986: model=yolov5s, conf=0.920, boxes=1, time=19.970s",,,,,,,,2986,yolov5s,0.92,1.0,19.97
2025-10-20 07:02:27,DATA,,2985.0,,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,2986.0,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,,1760943727.5285997,yolov5s,,,,,,,,
2025-10-20 07:02:27,INFO,"Processed image 2987: model=yolov5s, conf=0.626, boxes=15, time=19.980s",,,,,,,,2987,yolov5s,0.626,15.0,19.98
2025-10-20 07:02:27,DATA,,2986.0,,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,2987.0,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,,1760943727.6587994,yolov5s,,,,,,,,
2025-10-20 07:02:27,INFO,"Processed image 2988: model=yolov5s, conf=0.595, boxes=11, time=20.074s",,,,,,,,2988,yolov5s,0.595,11.0,20.074
2025-10-20 07:02:27,DATA,,2987.0,,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,2988.0,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,,1760943727.7914815,yolov5s,,,,,,,,
2025-10-20 07:02:27,INFO,"Processed image 2989: model=yolov5s, conf=0.579, boxes=8, time=20.078s",,,,,,,,2989,yolov5s,0.579,8.0,20.078
2025-10-20 07:02:27,DATA,,2988.0,,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,2989.0,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,,1760943727.9171515,yolov5s,,,,,,,,
2025-10-20 07:02:27,INFO,"Processed image 2990: model=yolov5s, conf=0.908, boxes=3, time=20.068s",,,,,,,,2990,yolov5s,0.908,3.0,20.068
2025-10-20 07:02:27,DATA,,2989.0,,,,,,,,,,,
2025-10-20 07:02:27,DATA,,,2990.0,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,,1760943728.0514033,yolov5s,,,,,,,,
2025-10-20 07:02:28,INFO,"Processed image 2991: model=yolov5s, conf=0.646, boxes=1, time=20.055s",,,,,,,,2991,yolov5s,0.646,1.0,20.055
2025-10-20 07:02:28,DATA,,2990.0,,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,2991.0,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,,1760943728.1718378,yolov5s,,,,,,,,
2025-10-20 07:02:28,INFO,"Processed image 2992: model=yolov5s, conf=0.710, boxes=5, time=20.059s",,,,,,,,2992,yolov5s,0.71,5.0,20.059
2025-10-20 07:02:28,DATA,,2991.0,,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,2992.0,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,,1760943728.3057263,yolov5s,,,,,,,,
2025-10-20 07:02:28,INFO,"Processed image 2993: model=yolov5s, conf=0.888, boxes=2, time=20.259s",,,,,,,,2993,yolov5s,0.888,2.0,20.259
2025-10-20 07:02:28,DATA,,2992.0,,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,2993.0,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,,1760943728.4283228,yolov5s,,,,,,,,
2025-10-20 07:02:28,INFO,"Processed image 2994: model=yolov5s, conf=0.586, boxes=8, time=20.295s",,,,,,,,2994,yolov5s,0.586,8.0,20.295
2025-10-20 07:02:28,DATA,,2993.0,,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,2994.0,,,,,,,,,,
2025-10-20 07:02:28,DATA,,,,1760943728.550278,yolov5s,,,,,,,,
